timestamp_ms,type,seq,v1,v2,v3,v4,v5,v6
20209,PPG,16,140496,68955,0,0,0,0
20288,PPG,17,140507,68958,0,0,0,0
20379,PPG,18,140517,68951,0,0,0,0
20451,PPG,19,140497,68952,0,0,0,0
20529,PPG,20,140511,68953,0,0,0,0
20607,PPG,21,140500,68957,0,0,0,0
20686,PPG,22,140511,68952,0,0,0,0
20766,PPG,23,140506,68952,0,0,0,0
20845,PPG,24,140507,68953,0,0,0,0
20925,PPG,25,140522,68961,0,0,0,0
21008,PPG,26,140495,68943,0,0,0,0
21085,PPG,27,140501,68955,0,0,0,0
21164,PPG,28,140512,68958,0,0,0,0
21251,PPG,29,140509,68956,0,0,0,0
21323,PPG,30,140509,68954,0,0,0,0
21402,PPG,31,140506,68949,0,0,0,0
21486,PPG,32,140501,68976,0,0,0,0
21564,PPG,33,140513,68960,0,0,0,0
21641,PPG,34,140493,68945,0,0,0,0
21720,PPG,35,140505,68942,0,0,0,0
21800,PPG,36,140506,68968,0,0,0,0
21880,PPG,37,140502,68962,0,0,0,0
21959,PPG,38,140505,68957,0,0,0,0
22043,PPG,39,140513,68946,0,0,0,0
22139,PPG,40,140513,68957,0,0,0,0
22200,PPG,41,140501,68945,0,0,0,0
22279,PPG,42,140508,68955,0,0,0,0
22359,PPG,43,140510,68956,0,0,0,0
22438,PPG,44,140506,68957,0,0,0,0
22521,PPG,45,140488,68959,0,0,0,0
22598,PPG,46,140501,68950,0,0,0,0
22675,PPG,47,140517,68951,0,0,0,0
22754,PPG,48,140508,68965,0,0,0,0
22834,PPG,49,140486,68956,0,0,0,0
22916,PPG,50,140499,68946,0,0,0,0
23004,PPG,51,140494,68949,0,0,0,0
23076,PPG,52,140495,68947,0,0,0,0
23154,PPG,53,140498,68943,0,0,0,0
23232,PPG,54,140499,68951,0,0,0,0
23312,PPG,55,140508,68946,0,0,0,0
23391,PPG,56,140506,68949,0,0,0,0
23471,PPG,57,140489,68950,0,0,0,0
23550,PPG,58,140498,68951,0,0,0,0
23633,PPG,59,140489,68948,0,0,0,0
23710,PPG,60,140499,68952,0,0,0,0
23788,PPG,61,140492,68953,0,0,0,0
23875,PPG,62,140497,68953,0,0,0,0
23948,PPG,63,140495,68954,0,0,0,0
24028,PPG,64,140497,68946,0,0,0,0
24111,PPG,65,140499,68950,0,0,0,0
24189,PPG,66,140502,68943,0,0,0,0
24266,PPG,67,140501,68960,0,0,0,0
24345,PPG,68,140494,68958,0,0,0,0
24425,PPG,69,140498,68948,0,0,0,0
24504,PPG,70,140501,68952,0,0,0,0
24584,PPG,71,140502,68958,0,0,0,0
24667,PPG,72,140492,68954,0,0,0,0
24750,PPG,73,140499,68943,0,0,0,0
24823,PPG,74,140494,68956,0,0,0,0
24902,PPG,75,140498,68947,0,0,0,0
24982,PPG,76,140511,68956,0,0,0,0
25061,PPG,77,140498,68956,0,0,0,0
